id,n_instances,n_features,dim,num_on_cat,n_num_att,min_means_num_att,q1_means_num_att,mean_means_num_att,q3_means_num_att,max_means_num_att,min_std_num_att,q1_std_num_att,mean_std_num_att,q3_std_num_att,max_std_num_att,min_means_squared_num_att,q1_means_squared_num_att,mean_means_squared_num_att,q3_means_squared_num_att,max_means_squared_num_att,min_std_squared_num_att,q1_std_squared_num_att,mean_std_squared_num_att,q3_std_squared_num_att,max_std_squared_num_att,min_means_internal_product_num_att,q1_means_internal_product_num_att,mean_means_internal_product_num_att,q3_means_internal_product_num_att,max_means_internal_product_num_att,min_std_internal_product_num_att,q1_std_internal_product_num_att,mean_std_internal_product_num_att,q3_std_internal_product_num_att,max_std_internal_product_num_att,min_covariance,q1_covariance,mean_covariance,q3_covariance,max_covariance,n_cat_att,min_card_cat_att,q1_card_cat_att,mean_card_cat_att,q3_card_cat_att,max_card_cat_att,min_entropy_cat_att,q1_entropy_cat_att,mean_entropy_cat_att,q3_entropy_cat_att,max_entropy_cat_att,min_mutual_info_cat_att,q1_mutual_info_cat_att,mean_mutual_info_cat_att,q3_mutual_info_cat_att,max_mutual_info_cat_att,min_std_freq_cat_att,q1_std_freq_cat_att,mean_std_freq_cat_att,q3_std_freq_cat_att,max_std_freq_cat_att
1169,10000.0,7.0,0.0007,0.75,3.0,0.19529394495412847,0.2545653824117717,0.3547558073756381,0.4344867385863929,0.5551366573033709,0.12787266940479775,0.16102581589619466,0.19677705350784813,0.23122924555937333,0.26827952873115507,0.05449114451645485,0.11247929977920657,0.19028025909143167,0.2581748163789201,0.34588217771588187,0.07963730376973226,0.15056898829274268,0.18006554265144434,0.23027966209230039,0.23905865136884763,0.038138089630257464,0.06831222051282025,0.14826579279452176,0.2033296443766539,0.3081729373579248,0.03891190918761376,0.08901505957273885,0.11168733672062896,0.14807505048713654,0.1570318910164091,-0.011569473662532704,-0.0006506871360621551,0.01887346726633541,0.03237019399001746,0.07198110364657531,4.0,7.0,15.25,136.5,260.25,261.0,1.9342612935071313,2.4766988063078137,3.3819525179397854,4.45808494740472,4.487886306706514,0.005062973620971131,0.32902313941321415,1.7087255244023392,2.476698806307815,4.487886306706515,0.007616779816428326,0.00781403061547523,0.0193789363354108,0.02628224805764383,0.040464280849798355
1235,10000.0,9.0,0.0009,2.0,6.0,0.24410970219388664,0.4969471734076298,0.5323667641076616,0.5019989477989683,0.9507759864828191,0.16587888277528068,0.288198060950991,0.2763490701192614,0.2961602631190522,0.3254168223123488,0.16548565494905484,0.33004948382369115,0.4061208498941471,0.3386932306364777,0.9314907802231533,0.21647613915331312,0.2753141344344258,0.2818569972394757,0.30161239997667444,0.3080706785493483,0.05957895603529642,0.24695222368496714,0.32714276564148764,0.2519950950491652,0.9039722246168199,0.1543653554382217,0.21891355981579727,0.21189036115503398,0.22469997034554928,0.22834552856097207,-0.06920989764438346,-0.0003642018255070459,0.019252706593299435,0.02751855560633614,0.10590669891375816,3.0,5.0,7.0,11.333333333333334,14.5,20.0,1.6091483194892158,1.9030802976508494,2.2669883990256143,2.5959084387938134,2.994804601775144,0.0019825567597637483,0.004814540271652243,1.1357598108608693,2.0500462867316673,2.994804601775145,0.0021447610589527223,0.0022187381536360887,0.0030876086785100744,0.0035590324882887507,0.0048253497282580455
1240,10000.0,29.0,0.0029,0.8125,13.0,0.09125932909573772,0.28163791010556816,0.4377291320846792,0.6174589243271965,0.7900933333333336,0.05105725040844695,0.10797750938988863,0.14611414020171665,0.21889245986909825,0.2508107385782074,0.010935107966275021,0.09626102223097051,0.2649310613856271,0.39622070970241036,0.6480849883033688,0.029373681880768252,0.11375771265179101,0.1463582530183402,0.16171837359635213,0.3408149198699366,0.008328004436651174,0.07931821837856086,0.2392739768221891,0.3812540265629835,0.6242471522707813,0.007080581783264085,0.06142286235995852,0.09387439763483375,0.10025148337258323,0.27852375327517476,-0.034983768014347376,-0.0018290317345898072,0.0038137737455247148,0.007107626516019792,0.06291231781792783,16.0,2.0,5.0,37.625,16.5,242.0,0.016267500596065347,0.12701141008697844,0.7034046129237796,0.586004589624274,2.9565970619877273,0.0005100334265980601,0.01579525799395266,0.15465523023252045,0.10212879266166709,2.956597061987728,0.03160694482446119,0.19036971917310389,0.2819122365064275,0.3819151213253062,0.4818
1412,226.0,22.0,0.09734513274336283,21.0,21.0,0.08822186848929668,0.3040601238840361,0.3853913884872024,0.4724958756490377,0.6430357829934591,0.1032606232723275,0.15781073088559042,0.17351471061680196,0.19531301654345168,0.22116567922060562,0.01844585439833231,0.12592254639801936,0.1966236965975434,0.2672943813679462,0.43927221172022674,0.08367005822910786,0.13806087496093974,0.1633717232600027,0.18784599882355787,0.2097399591434172,0.007735708051660142,0.09234967122616058,0.16555692611307263,0.2230566101548505,0.413380452905521,0.01578905437690973,0.08406283725398964,0.1011306705805531,0.13067326361794984,0.14805353743978103,-0.009600007520306717,-0.002052897287677849,0.005770572204402899,0.007921692654970086,0.049131654365845684,1.0,2.0,2.0,2.0,2.0,2.0,0.6906390135034999,0.6906390135034999,0.6906390135034999,0.6906390135034999,0.6906390135034999,0.6906390135035003,0.6906390135035003,0.6906390135035003,0.6906390135035003,0.6906390135035003,0.0353982300884956,0.0353982300884956,0.0353982300884956,0.0353982300884956,0.0353982300884956
1455,120.0,6.0,0.05,0.2,1.0,0.5373611111111114,0.5373611111111114,0.5373611111111114,0.5373611111111114,0.5373611111111114,0.3019228181461016,0.3019228181461016,0.3019228181461016,0.3019228181461016,0.3019228181461016,0.3799143518518522,0.3799143518518522,0.3799143518518522,0.3799143518518522,0.3799143518518522,0.3402131567435197,0.3402131567435197,0.3402131567435197,0.3402131567435197,0.3402131567435197,0.2879909352629944,0.2879909352629944,0.2879909352629944,0.2879909352629944,0.2879909352629944,0.24581189751023508,0.24581189751023508,0.24581189751023508,0.24581189751023508,0.24581189751023508,0.09115738811728395,0.09115738811728395,0.09115738811728395,0.09115738811728395,0.09115738811728395,5.0,2.0,2.0,2.0,2.0,2.0,0.5529934580933702,0.6365141682948128,0.648180488722307,0.6791932659915256,0.6930082852403007,9.437276063301026e-05,0.014027519289991186,0.2649916230935352,0.5947538131940916,0.6930082852403003,0.008333333333333331,0.08333333333333334,0.12,0.16666666666666666,0.2583333333333333
1461,10000.0,15.0,0.0015,0.875,7.0,0.010068965517241379,0.040264860855757985,0.15589293975415458,0.2142738548818875,0.49655,0.033668595401206314,0.04578916748948124,0.10664342506113145,0.1334952880445291,0.2774126243822848,0.0012349583828775268,0.007472640361263981,0.0694922479602121,0.06427725127994337,0.32351966666666665,0.014082981955823129,0.020581202048683092,0.07721452637381429,0.07913250837784422,0.2908310972570518,0.00010127069781889021,0.0017646498938550304,0.0517803190645628,0.05328480670650743,0.24655420595392863,0.001222714779342966,0.005454008778896878,0.04471609113790297,0.040663436858158736,0.20944579042777137,-0.003949918936194139,-6.780011340133904e-05,0.004358665102784765,0.0018235418530139409,0.07696546071273781,8.0,2.0,2.0,4.625,5.0,12.0,0.09293568864756983,0.3925257650661815,0.9358900057867574,1.245827703951572,2.0828520150457788,7.110993631801593e-05,0.001476153140299787,0.22738803546405928,0.10457658874252271,2.0828520150457805,0.0514,0.07986058095478049,0.22816691068999706,0.361925,0.4813
1480,583.0,10.0,0.017152658662092625,9.0,9.0,0.020311202719039866,0.038857899650048974,0.22720715499941824,0.4737923331604772,0.5482884629726303,0.058684821439372495,0.091690285217682,0.12673714876146486,0.15717683558657694,0.188092353619424,0.0038564532232649652,0.009669805365120859,0.11218032526640388,0.259857908451743,0.3253247962738993,0.04445982167592059,0.06665707164618764,0.10549836149845376,0.16922060987331228,0.1821893530527863,0.0004066275877369376,0.001498052161375775,0.09443128530229618,0.22441838675977555,0.3005777909353413,0.0033631139429786826,0.009182194665705228,0.055038055615450304,0.122671655048883,0.13078794933443275,-0.008657543250254286,-0.0006138075211102872,0.004183323722028529,0.0046876714436637395,0.03543952169196742,1.0,2.0,2.0,2.0,2.0,2.0,0.5551576284578027,0.5551576284578027,0.5551576284578027,0.5551576284578027,0.5551576284578027,0.5551576284578024,0.5551576284578024,0.5551576284578024,0.5551576284578024,0.5551576284578024,0.2564322469982847,0.2564322469982847,0.2564322469982847,0.2564322469982847,0.2564322469982847
1481,10000.0,6.0,0.0006,1.0,3.0,0.28403333333333336,0.38811666666666667,0.42630158730158735,0.4974357142857143,0.5026714285714287,0.30782852188984844,0.3141535405697836,0.3182621518098276,0.32347896676981713,0.3264793742899154,0.17543333333333336,0.2602003401360544,0.2932226757369615,0.3521173469387755,0.35926734693877554,0.26351786291269536,0.29671436333555445,0.31146294505345634,0.3354354861238368,0.34096010848926,0.0806654576568769,0.16145801298950763,0.1918613103789594,0.2474592367400007,0.252667905157863,0.15576582913000409,0.20066956631841465,0.21890728164276874,0.2504780078991511,0.2553827122914769,-0.011930971192357323,-0.0015191157040874176,0.04825997098198099,0.10072955288159194,0.10659944178091281,3.0,4.0,6.0,6.666666666666667,8.0,8.0,1.2295303366509847,1.6377164060370375,1.7848396994109956,2.062494380791001,2.079086286158912,0.0011340070447422995,0.008161459359421244,0.8974082772786671,1.8418094407300647,2.0790862861589128,0.003330915789989292,0.017905435573550732,0.05630302265978837,0.08278907609468791,0.13309819683226365
1483,10000.0,7.0,0.0007,2.5,5.0,0.4968665507781233,0.49849873686652546,0.5003999690827824,0.503612297424385,0.5036158292890075,0.2879367054743125,0.28878391520947283,0.2890724188251045,0.2890866838612554,0.290768998905375,0.32978391564155046,0.3320721014434188,0.33397140867928904,0.33702257901291355,0.33702505319416676,0.2978945697188747,0.29848360942402186,0.29885900354909944,0.29939101452073624,0.29939404544437287,0.24686807769835592,0.24849263271064728,0.2503993213807011,0.2536170055597224,0.25362056306144104,0.21864287828425774,0.22025971753498713,0.22096773510778306,0.22193167570117917,0.22207303607215653,-0.03145987632330286,-0.0011846511176540836,0.030825656650885935,0.08340476094899164,0.08455506623105706,2.0,4.0,4.25,4.5,4.75,5.0,1.3831643691572737,1.4368614200032666,1.4905584708492592,1.544255521695252,1.597952572541245,0.004827925547171555,0.6939961473522231,0.995314955748564,1.4905584708492605,1.597952572541246,0.019498974332000134,0.0224042211088913,0.025309467885782467,0.028214714662673633,0.0311199614395648
1486,10000.0,118.0,0.0118,3.0689655172413794,89.0,0.3974306738000001,0.6675507454,0.790789391876525,0.9133403425000001,0.999691288,0.017317817564723798,0.10823056253639532,0.18110269815531163,0.23314096148201688,0.4252592007511663,0.18844952946609422,0.5184130211148648,0.6894367517298416,0.9022706001358125,0.999682578108304,0.01731784266350625,0.13914188958256252,0.21656291654572557,0.2882814574488489,0.4584380755060272,0.15794809033320917,0.44562079015998074,0.6479433936617908,0.8341837725552544,0.9993826413094158,0.02448598025212671,0.11968758367384097,0.19807879323305227,0.2664176242814865,0.42236695028792715,-0.01238622283219597,0.00027321656070276537,0.00890620543968163,0.012043667798882085,0.18086347417093854,29.0,2.0,3.0,2.9310344827586206,3.0,3.0,0.1445762626636781,0.3195411821905516,0.5850907410121917,0.7967358369381148,0.9541131265017921,0.00022496944643613306,0.003907855331050243,0.08218677690065926,0.03622852392724406,0.9541131265017937,0.012299999999999978,0.23842244487929867,0.3023200392941093,0.4071340265263462,0.45202980236066537
1498,462.0,9.0,0.01948051948051948,8.0,8.0,0.11579858644876649,0.22566445423043852,0.3595054059232161,0.5335282095764471,0.616983016983017,0.13203003439662903,0.14632916701699306,0.17880961894161185,0.18559594018176892,0.2978191289971597,0.03520314999281346,0.07733942753414291,0.1970505729951026,0.34078456669416624,0.4109498026615894,0.08908540654874175,0.11190182433838104,0.16253843005195762,0.1920720534665232,0.3150108297225811,0.013349435379340843,0.05484922127398449,0.16237690967833354,0.2849159953593169,0.38061866494371094,0.03223259291060967,0.05246865270116049,0.1045396632840657,0.14190289773449202,0.2548354175616087,-0.004620471387481879,0.002186626244672433,0.013356320289668995,0.02038206225335708,0.08888863323566505,1.0,2.0,2.0,2.0,2.0,2.0,0.6788267084867275,0.6788267084867275,0.6788267084867275,0.6788267084867275,0.6788267084867275,0.6788267084867277,0.6788267084867277,0.6788267084867277,0.6788267084867277,0.6788267084867277,0.08441558441558439,0.08441558441558439,0.08441558441558439,0.08441558441558439,0.08441558441558439
1506,470.0,16.0,0.03404255319148936,0.23076923076923078,3.0,0.04228617445113164,0.21061204791202065,0.3501759236241324,0.5041207982106327,0.6293036750483558,0.1317823367360492,0.134764682883876,0.14954596948522794,0.15842778585981732,0.17910854268793183,0.02076236455677232,0.09821809143749423,0.2032752941933229,0.29453175901159817,0.41338969970498024,0.11912712781327353,0.138746779841909,0.1475082996251327,0.1616988855310623,0.1650313391915801,0.0017476637394619418,0.07263660570902719,0.18041976596102696,0.2697558170718095,0.39598608646502653,0.019943993494539413,0.06048989526481244,0.0798065383812858,0.10973781082465899,0.11843982461423251,-0.006863770591526614,-0.0013774590301069483,0.010068288067872326,0.01861192892297122,0.032148270639623694,13.0,2.0,2.0,2.6153846153846154,2.0,7.0,0.027478531192234992,0.2430542996423176,0.4204227478607611,0.6212959060713547,0.9476262607961099,1.0847291757667965e-06,0.0007202918315593922,0.06787715824234553,0.011631848998907722,0.9476262607961106,0.1872340425531915,0.25164215956392616,0.36046799758992926,0.4340425531914893,0.4957446808510638
1511,440.0,8.0,0.01818181818181818,7.0,7.0,0.03174531611484052,0.06029379839165018,0.17067786382230762,0.0963240696967681,0.7715909090909091,0.05875885374690327,0.09003755276271729,0.13673524547905483,0.11465150885302829,0.3866960468438074,0.004460367988881122,0.01252307154739667,0.11927346103759855,0.02135688958535468,0.7448863636363636,0.0483280929657599,0.05905698708386657,0.11212842287853741,0.07066225609219001,0.4123133029797239,0.0009999003961567797,0.0037169749608297028,0.0897521037748905,0.009365444354254043,0.5950119072271692,0.003684399277511318,0.011388003823549094,0.075524692010334,0.01928704955141244,0.447693283516615,-0.0013428096656517303,0.000433331183927953,0.008823185839352848,0.007564582975370797,0.14987445640919494,1.0,3.0,3.0,3.0,3.0,3.0,0.7816736036019191,0.7816736036019191,0.7816736036019191,0.7816736036019191,0.7816736036019191,0.7816736036019184,0.7816736036019184,0.7816736036019184,0.7816736036019184,0.7816736036019184,0.27354884670478324,0.27354884670478324,0.27354884670478324,0.27354884670478324,0.27354884670478324
4329,470.0,16.0,0.03404255319148936,0.23076923076923078,3.0,0.04228617445113164,0.21061204791202065,0.3501759236241324,0.5041207982106327,0.6293036750483558,0.1317823367360492,0.134764682883876,0.14954596948522794,0.15842778585981732,0.17910854268793183,0.02076236455677232,0.09821809143749423,0.2032752941933229,0.29453175901159817,0.41338969970498024,0.11912712781327353,0.138746779841909,0.1475082996251327,0.1616988855310623,0.1650313391915801,0.0017476637394619418,0.07263660570902719,0.18041976596102696,0.2697558170718095,0.39598608646502653,0.019943993494539413,0.06048989526481244,0.0798065383812858,0.10973781082465899,0.11843982461423251,-0.006863770591526614,-0.0013774590301069483,0.010068288067872326,0.01861192892297122,0.032148270639623694,13.0,2.0,2.0,2.6153846153846154,2.0,7.0,0.027478531192234992,0.2430542996423176,0.4204227478607611,0.6212959060713547,0.94762626079611,1.0847291757667965e-06,0.0007202918315593922,0.06787715824234553,0.011631848998907722,0.9476262607961106,0.1872340425531915,0.25164215956392616,0.36046799758992926,0.4340425531914893,0.4957446808510638
4541,10000.0,46.0,0.0046,0.3939393939393939,13.0,0.00313125,0.09785925925925924,0.20152597487440616,0.2857870318561213,0.42677333333333334,0.018484050345838707,0.10795423826064829,0.15884218169691297,0.20913959745703298,0.28556450866855126,0.00035146484375,0.047111111111111104,0.08911042363592024,0.13110003051757813,0.1989866666666667,0.01401549207575439,0.06254161638766567,0.1192375773326167,0.1448858503541587,0.25085362091882674,9.770557133838383e-06,0.00957268077973779,0.05783368213522084,0.08167007051750073,0.1821337927570531,0.0003221594422895738,0.03297024545433483,0.06323914422052389,0.09228305446167855,0.13356015008535477,-0.007908738281990778,-5.705287108678259e-05,0.005560150152048993,0.00394214169815771,0.08155524413552478,33.0,1.0,2.0,47.72727272727273,4.0,488.0,0.0,0.005050968505638118,0.7684100203485997,0.6905384913499059,4.720047797548135,0.0,2.9043585940522094e-07,0.06361474744797596,0.004207901256824103,4.720047797548135,0.0,0.03610000000000002,0.2697926266377449,0.4292663450586361,0.4999
4552,5665.0,16.0,0.002824360105913504,0.14285714285714285,2.0,0.25424468075990364,0.32411246026101337,0.39398023976212304,0.46384801926323277,0.5337157987643425,0.18089766060086487,0.20502397939572187,0.22915029819057886,0.25327661698543585,0.27740293578029285,0.09736432130557103,0.1634744766367246,0.2295846319678782,0.29569478729903176,0.36180494263018537,0.13075156559538323,0.18144243287089032,0.23213330014639738,0.28282416742190447,0.33351503469741156,0.06463458015875703,0.11968567702502467,0.17473677389129227,0.2297878707575599,0.28483896762382754,0.07279535530769748,0.11035825323154469,0.1479211511553919,0.18548404907923913,0.22304694700308633,-0.0038276246581879503,0.014451058244313007,0.03528936383166128,0.05484785807658589,0.07696597500635781,14.0,2.0,2.0,7.285714285714286,2.0,62.0,0.3595450465375347,0.48760663860485687,0.9430474493834536,0.6753810838846519,4.040585862635144,1.058771975970263e-05,0.0071196717120528,0.1801659091704623,0.14984860923828605,4.040585862635144,0.006373071626623638,0.09236540158870256,0.19736171494340313,0.30816416593115625,0.38367166813768755
40474,2800.0,26.0,0.009285714285714286,0.3,6.0,0.009764014716232837,0.13079391696578635,0.20266693163048013,0.27015294663486433,0.38006193054459353,0.04252877180087018,0.05116504499732528,0.0696080331126467,0.07971759464906339,0.10152220929375698,0.001904032414269302,0.02089756936817082,0.06049376968744741,0.07940822628820701,0.15475383002916884,0.020737151805886644,0.03442472417579159,0.04920771043109356,0.056014105493080765,0.09354758943401424,9.468978958428104e-05,0.01816664390008018,0.0552213367987018,0.07311348369100816,0.14444338874882642,0.0017962467620476407,0.010310257918516702,0.024049219480365494,0.03093578712975635,0.05551332117239265,-0.0013906234242235058,-0.0004108619725572556,0.0020331358408849504,0.0034564918269838836,0.010310441280342654,20.0,2.0,2.0,2.0,2.0,2.0,0.003191855751240128,0.07449678634538585,0.20655617017368755,0.33033214275200407,0.6167954948260806,2.6104118727721115e-09,9.23716728906572e-05,0.02602812207451895,0.0022181277723560076,0.616795494826081,0.19285714285714284,0.39758928571428576,0.4334107142857143,0.48580357142857145,0.49964285714285717
40475,2800.0,26.0,0.009285714285714286,0.3,6.0,0.009764014716232837,0.13079391696578635,0.20266693163048013,0.27015294663486433,0.38006193054459353,0.04252877180087018,0.05116504499732528,0.0696080331126467,0.07971759464906339,0.10152220929375698,0.001904032414269302,0.02089756936817082,0.06049376968744741,0.07940822628820701,0.15475383002916884,0.020737151805886644,0.03442472417579159,0.04920771043109356,0.056014105493080765,0.09354758943401424,9.468978958428104e-05,0.01816664390008018,0.0552213367987018,0.07311348369100816,0.14444338874882642,0.0017962467620476407,0.010310257918516702,0.024049219480365494,0.03093578712975635,0.05551332117239265,-0.0013906234242235058,-0.0004108619725572556,0.0020331358408849504,0.0034564918269838836,0.010310441280342654,20.0,2.0,2.0,2.0,2.0,2.0,0.003191855751240128,0.07449678634538585,0.20655617017368755,0.33033214275200407,0.6167954948260806,2.6104118727721115e-09,9.23716728906572e-05,0.02602812207451895,0.0022181277723560076,0.616795494826081,0.19285714285714284,0.39758928571428576,0.4334107142857143,0.48580357142857145,0.49964285714285717
40476,2800.0,26.0,0.009285714285714286,0.3,6.0,0.009764014716232837,0.13079391696578635,0.20266693163048013,0.27015294663486433,0.38006193054459353,0.04252877180087018,0.05116504499732528,0.0696080331126467,0.07971759464906339,0.10152220929375698,0.001904032414269302,0.02089756936817082,0.06049376968744741,0.07940822628820701,0.15475383002916884,0.020737151805886644,0.03442472417579159,0.04920771043109356,0.056014105493080765,0.09354758943401424,9.468978958428104e-05,0.01816664390008018,0.0552213367987018,0.07311348369100816,0.14444338874882642,0.0017962467620476407,0.010310257918516702,0.024049219480365494,0.03093578712975635,0.05551332117239265,-0.0013906234242235058,-0.0004108619725572556,0.0020331358408849504,0.0034564918269838836,0.010310441280342654,20.0,2.0,2.0,2.0,2.0,2.0,0.003191855751240128,0.07449678634538585,0.20655617017368755,0.33033214275200407,0.6167954948260806,2.6104118727721115e-09,9.23716728906572e-05,0.02602812207451895,0.0022181277723560076,0.616795494826081,0.19285714285714284,0.39758928571428576,0.4334107142857143,0.48580357142857145,0.49964285714285717
40477,2800.0,26.0,0.009285714285714286,0.3,6.0,0.009764014716232837,0.13079391696578635,0.20266693163048013,0.27015294663486433,0.38006193054459353,0.04252877180087018,0.05116504499732528,0.0696080331126467,0.07971759464906339,0.10152220929375698,0.001904032414269302,0.02089756936817082,0.06049376968744741,0.07940822628820701,0.15475383002916884,0.020737151805886644,0.03442472417579159,0.04920771043109356,0.056014105493080765,0.09354758943401424,9.468978958428104e-05,0.01816664390008018,0.0552213367987018,0.07311348369100816,0.14444338874882642,0.0017962467620476407,0.010310257918516702,0.024049219480365494,0.03093578712975635,0.05551332117239265,-0.0013906234242235058,-0.0004108619725572556,0.0020331358408849504,0.0034564918269838836,0.010310441280342654,20.0,2.0,2.0,2.0,2.0,2.0,0.003191855751240128,0.07449678634538585,0.20655617017368755,0.33033214275200407,0.6167954948260806,2.6104118727721115e-09,9.23716728906572e-05,0.02602812207451895,0.0022181277723560076,0.616795494826081,0.19285714285714284,0.39758928571428576,0.4334107142857143,0.48580357142857145,0.49964285714285717
40478,2800.0,26.0,0.009285714285714286,0.3,6.0,0.009764014716232837,0.13079391696578635,0.20266693163048013,0.27015294663486433,0.38006193054459353,0.04252877180087018,0.05116504499732528,0.0696080331126467,0.07971759464906339,0.10152220929375698,0.001904032414269302,0.02089756936817082,0.06049376968744741,0.07940822628820701,0.15475383002916884,0.020737151805886644,0.03442472417579159,0.04920771043109356,0.056014105493080765,0.09354758943401424,9.468978958428104e-05,0.01816664390008018,0.0552213367987018,0.07311348369100816,0.14444338874882642,0.0017962467620476407,0.010310257918516702,0.024049219480365494,0.03093578712975635,0.05551332117239265,-0.0013906234242235058,-0.0004108619725572556,0.0020331358408849504,0.0034564918269838836,0.010310441280342654,20.0,2.0,2.0,2.0,2.0,2.0,0.003191855751240128,0.07449678634538585,0.20655617017368755,0.33033214275200407,0.6167954948260806,2.6104118727721115e-09,9.23716728906572e-05,0.02602812207451895,0.0022181277723560076,0.616795494826081,0.19285714285714284,0.39758928571428576,0.4334107142857143,0.48580357142857145,0.49964285714285717
40536,8378.0,119.0,0.01420386727142516,0.9508196721311475,58.0,0.005953091429935545,0.35642533420864175,0.5058061587416426,0.67918805204106,0.7920386727142518,0.034494464121318735,0.13934393437743756,0.18647732034989636,0.2135963451208011,0.31028020009827123,0.001225307352590117,0.18247932868942468,0.3331846141011873,0.4993480693482933,0.655981141083791,0.02036025844178733,0.1301154372711692,0.20024655859943213,0.2682119320215292,0.3249087879414685,3.5297257695528854e-05,0.12718674138877345,0.2948434796657941,0.4612929145405541,0.6273218382940039,0.0012044279559729133,0.07980657914071387,0.14572952893981622,0.1994234966301317,0.26103722334245477,-0.01628380503318653,-0.0004012153826086271,0.002891092655588017,0.0028353488514328336,0.09628529520792524,61.0,2.0,3.0,7.229508196721311,3.0,259.0,0.37694432284014023,0.8753591771120071,0.997027296220686,1.0401582167262395,4.885608243481114,4.4969845069964265e-08,0.0008615898244903053,0.05172059759881731,0.010015390720154678,4.885608243481114,0.0005968011458582223,0.1155998051085644,0.1627778041919084,0.20575786394293497,0.3845385402631562
40663,399.0,32.0,0.08020050125313283,0.6,12.0,0.6849369801314881,0.7843567251461988,0.8250731238034037,0.8858395989974936,0.9508386350491613,0.14754947763875662,0.1944409130453003,0.24761299275798956,0.31196231200906976,0.38344017726445107,0.5936217354981658,0.6925757941983548,0.7545053788894905,0.8269997272091794,0.9258649582536222,0.20532619352124157,0.24010415268130642,0.30673426658369274,0.36249564721674293,0.4267674202983137,0.46882589522212875,0.6151594254690327,0.6869222329238601,0.7851660374764382,0.9040394092781536,0.19666712768028027,0.23979184904814146,0.28972717953599403,0.3555717054090453,0.4172032862176506,-0.040224873254623025,-0.008627183351520986,0.01433149495757205,0.023919184507974024,0.1473957825293891,20.0,2.0,3.0,5.95,8.0,10.0,0.32363305920056906,1.003986274135414,1.2183995197040072,1.4498948246083896,1.862503478787397,0.005530818682880634,0.10688249527626714,0.38773763922070387,0.523941703746535,1.8625034787873973,0.048872180451127845,0.12877941005726157,0.16338584814241608,0.17358582544153703,0.4165681945937614
40672,10000.0,29.0,0.0029,0.9333333333333333,14.0,0.09698428428428428,0.27533665656565665,0.47245834572540446,0.6110768650793649,0.9160941176470587,0.025758735144111592,0.1292354737110757,0.21516786774387836,0.2965380867837186,0.4279194711537092,0.09616498650802956,0.19189779836525447,0.340111378342847,0.38006082356496307,0.8523515570934255,0.03540075946654799,0.1493414260237795,0.22793439344480862,0.2946175856939288,0.4354638884740781,0.009397274626946738,0.07897654911305976,0.2796134013054465,0.3734620404860466,0.8392271199438281,0.020854068424072336,0.08228854597147729,0.14617477866500045,0.186684061344828,0.45406211729450513,-0.02158590734890483,0.00013333752382480756,0.011283652880695404,0.005230309935331027,0.1831333871311828,15.0,3.0,4.0,6.0,7.5,10.0,0.30557221546699054,0.47229192330076797,0.7152678617897078,0.9647121905294249,1.196452506223432,0.001038376295419007,0.006278964074421218,0.12907648477754663,0.1074443429347735,1.1964525062234337,0.15073521486368074,0.20731425425968525,0.2653139783011552,0.3057924389228459,0.3958210145451547
40700,392.0,7.0,0.017857142857142856,6.0,6.0,0.3177684117125111,0.3410369374122732,0.394274041560325,0.4355971903930271,0.498299319727883,0.16221807868943014,0.2077173078697098,0.2326024143917178,0.2626676465394313,0.30658624163459786,0.14462603921530806,0.1823672525762836,0.21585737899835192,0.2247341425674664,0.34229733560089903,0.15979826426698185,0.18593325124076066,0.21847493694107678,0.2325796572418587,0.31911631862990353,0.10086512850599266,0.11675984224470456,0.15942742712099103,0.1904480313567304,0.2480618153058243,0.10321187876611591,0.11015796546432916,0.14220664226792892,0.14397745634018944,0.2353133094436954,-0.04519099588863503,-0.02388921031645475,0.01395617729737756,0.04376091070931538,0.09423552029507469,1.0,5.0,5.0,5.0,5.0,5.0,1.1081252819704932,1.1081252819704932,1.1081252819704932,1.1081252819704932,1.1081252819704932,1.108125281970493,1.108125281970493,1.108125281970493,1.108125281970493,1.108125281970493,0.1853354512437204,0.1853354512437204,0.1853354512437204,0.1853354512437204,0.1853354512437204
40701,5000.0,20.0,0.004,4.0,16.0,0.14913846153846153,0.505490417721519,0.4836150868524207,0.5516758126091278,0.6062387878787878,0.11403822794205136,0.1266360270090538,0.16246608838560977,0.1559869772790576,0.29603999556816646,0.06426400000000002,0.27385435857057705,0.27847797724485224,0.334776972347939,0.3819679926538109,0.08001011376069904,0.13702361708578586,0.16267677507971173,0.16041942773464601,0.3128961212272213,0.022228707871751845,0.25552398700007056,0.24857359190501055,0.30434233962928303,0.36752257884598083,0.04135760707363171,0.09324484913046528,0.11348449048731318,0.11102369971598944,0.23464934140091354,-0.0021041868681428585,-0.00011867036017201083,0.004112118167099723,0.0003329316807850764,0.08765721041808366,4.0,2.0,2.0,4.25,4.75,10.0,0.31305329533638365,0.5116235171159444,0.8774794509445925,1.1749653150908181,1.5786457459176466,4.0630338699998436e-05,0.000622933782263981,0.3514567551073185,0.5116235171159452,1.5786457459176477,0.11714883221308221,0.11831611908783281,0.21916351173145798,0.27790000000000004,0.4054
